season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,day_light,day_length,months,hours,years,week_days
3,0,1,1,14.76,18.18,76,7.0015,0,4,0,42321.0,10,2,2011,1
3,0,1,1,14.76,18.94,81,0.0,1,6,0,42321.0,10,3,2011,1
3,0,1,1,13.94,17.425,87,7.0015,2,6,0,42321.0,10,4,2011,1
3,0,1,2,14.76,18.18,76,7.0015,4,17,0,42321.0,10,5,2011,1
3,0,1,2,14.76,18.94,71,0.0,3,91,0,42321.0,10,6,2011,1
3,0,1,2,14.76,17.425,71,8.9981,8,241,0,42321.0,10,7,2011,1
3,0,1,2,14.76,18.18,71,7.0015,13,359,1,42321.0,10,8,2011,1
3,0,1,2,16.4,20.455,66,6.0032,12,141,1,42321.0,10,9,2011,1
3,0,1,2,16.4,20.455,66,7.0015,19,82,1,42321.0,10,10,2011,1
3,0,1,2,16.4,20.455,71,15.0013,26,100,1,42321.0,10,11,2011,1
3,0,1,2,16.4,20.455,71,8.9981,29,118,1,42321.0,10,12,2011,1
3,0,1,3,17.22,21.21,67,11.0014,16,102,1,42321.0,10,13,2011,1
3,0,1,3,16.4,20.455,76,0.0,26,94,1,42321.0,10,14,2011,1
3,0,1,3,16.4,20.455,76,0.0,22,79,1,42321.0,10,15,2011,1
3,0,1,2,16.4,20.455,76,7.0015,16,202,1,42321.0,10,16,2011,1
3,0,1,2,16.4,20.455,76,11.0014,40,455,1,42321.0,10,17,2011,1
3,0,1,2,16.4,20.455,76,11.0014,28,384,1,42321.0,10,18,2011,1
3,0,1,1,16.4,20.455,76,0.0,15,300,0,42321.0,10,19,2011,1
3,0,1,3,16.4,20.455,82,0.0,13,191,0,42321.0,10,20,2011,1
3,0,1,2,16.4,20.455,82,0.0,10,128,0,42321.0,10,21,2011,1
3,0,1,2,16.4,20.455,82,0.0,12,79,0,42321.0,10,22,2011,1
3,0,1,2,16.4,20.455,82,7.0015,11,43,0,42321.0,10,23,2011,1
3,0,1,2,16.4,20.455,87,6.0032,5,22,0,42171.0,10,0,2011,2
3,0,1,2,16.4,20.455,87,7.0015,1,8,0,42171.0,10,1,2011,2
3,0,1,2,16.4,20.455,87,0.0,1,2,0,42171.0,10,2,2011,2
3,0,1,1,16.4,20.455,82,7.0015,3,3,0,42171.0,10,3,2011,2
3,0,1,1,16.4,20.455,82,6.0032,3,4,0,42171.0,10,4,2011,2
3,0,1,1,16.4,20.455,82,8.9981,2,25,0,42171.0,10,5,2011,2
3,0,1,1,16.4,20.455,82,7.0015,3,109,0,42171.0,10,6,2011,2
3,0,1,1,17.22,21.21,82,19.0012,11,298,0,42171.0,10,7,2011,2
3,0,1,1,18.04,21.97,77,15.0013,28,372,1,42171.0,10,8,2011,2
3,0,1,1,18.86,22.725,67,16.9979,19,168,1,42171.0,10,9,2011,2
3,0,1,1,19.68,23.485,67,19.0012,19,107,1,42171.0,10,10,2011,2
3,0,1,1,22.14,25.76,64,19.0012,22,102,1,42171.0,10,11,2011,2
3,0,1,1,22.96,26.515,56,19.9995,39,160,1,42171.0,10,12,2011,2
3,0,1,1,22.96,26.515,56,19.9995,20,153,1,42171.0,10,13,2011,2
3,0,1,1,23.78,27.275,53,16.9979,27,156,1,42171.0,10,14,2011,2
3,0,1,1,23.78,27.275,56,19.0012,28,166,1,42171.0,10,15,2011,2
3,0,1,1,23.78,27.275,56,22.0028,36,273,1,42171.0,10,16,2011,2
3,0,1,1,22.96,26.515,60,26.0027,55,530,1,42171.0,10,17,2011,2
3,0,1,1,22.14,25.76,64,19.0012,68,456,1,42171.0,10,18,2011,2
3,0,1,1,21.32,25.0,68,15.0013,35,310,0,42171.0,10,19,2011,2
3,0,1,1,21.32,25.0,68,15.0013,25,236,0,42171.0,10,20,2011,2
3,0,1,1,20.5,24.24,72,8.9981,22,144,0,42171.0,10,21,2011,2
3,0,1,1,20.5,24.24,72,8.9981,8,106,0,42171.0,10,22,2011,2
3,0,1,1,19.68,23.485,77,8.9981,6,60,0,42171.0,10,23,2011,2
3,0,1,1,19.68,23.485,77,8.9981,7,36,0,42021.0,10,0,2011,3
3,0,1,1,19.68,23.485,77,11.0014,4,7,0,42021.0,10,1,2011,3
3,0,1,1,18.86,22.725,82,11.0014,1,2,0,42021.0,10,2,2011,3
3,0,1,1,18.86,22.725,82,7.0015,1,5,0,42021.0,10,3,2011,3
3,0,1,1,18.04,21.97,88,0.0,1,4,0,42021.0,10,4,2011,3
3,0,1,1,18.04,21.97,82,8.9981,3,29,0,42021.0,10,5,2011,3
3,0,1,1,18.04,21.97,82,7.0015,5,112,0,42021.0,10,6,2011,3
3,0,1,1,18.86,22.725,77,7.0015,9,292,0,42021.0,10,7,2011,3
3,0,1,1,21.32,25.0,63,0.0,26,441,1,42021.0,10,8,2011,3
3,0,1,1,22.14,25.76,60,19.9995,32,187,1,42021.0,10,9,2011,3
3,0,1,1,22.96,26.515,56,26.0027,30,103,1,42021.0,10,10,2011,3
3,0,1,1,24.6,31.06,46,19.0012,32,138,1,42021.0,10,11,2011,3
3,0,1,1,25.42,31.06,43,22.0028,34,180,1,42021.0,10,12,2011,3
3,0,1,1,26.24,31.06,41,15.0013,30,189,1,42021.0,10,13,2011,3
3,0,1,1,26.24,31.06,41,19.0012,34,156,1,42021.0,10,14,2011,3
3,0,1,1,26.24,31.06,47,19.0012,35,147,1,42021.0,10,15,2011,3
3,0,1,1,26.24,31.06,47,22.0028,37,245,1,42021.0,10,16,2011,3
3,0,1,1,26.24,31.06,47,16.9979,66,525,1,42021.0,10,17,2011,3
3,0,1,1,24.6,31.06,53,11.0014,57,536,1,42021.0,10,18,2011,3
3,0,1,1,23.78,27.275,56,8.9981,40,334,0,42021.0,10,19,2011,3
3,0,1,1,21.32,25.0,77,11.0014,18,228,0,42021.0,10,20,2011,3
3,0,1,1,20.5,24.24,82,7.0015,28,173,0,42021.0,10,21,2011,3
3,0,1,1,21.32,25.0,72,0.0,20,134,0,42021.0,10,22,2011,3
3,0,1,1,20.5,24.24,77,7.0015,9,64,0,42021.0,10,23,2011,3
3,0,1,1,20.5,24.24,72,12.998,6,34,0,41872.0,10,0,2011,4
3,0,1,1,19.68,23.485,63,12.998,5,17,0,41872.0,10,1,2011,4
3,0,1,1,18.86,22.725,67,12.998,2,8,0,41872.0,10,2,2011,4
3,0,1,1,18.04,21.97,67,15.0013,1,4,0,41872.0,10,3,2011,4
3,0,1,1,18.04,21.97,62,19.0012,0,5,0,41872.0,10,4,2011,4
3,0,1,1,17.22,21.21,62,12.998,0,24,0,41872.0,10,5,2011,4
3,0,1,1,16.4,20.455,66,12.998,4,110,0,41872.0,10,6,2011,4
3,0,1,1,17.22,21.21,62,12.998,15,287,0,41872.0,10,7,2011,4
3,0,1,1,18.04,21.97,62,11.0014,20,437,1,41872.0,10,8,2011,4
3,0,1,1,18.86,22.725,63,12.998,20,188,1,41872.0,10,9,2011,4
3,0,1,1,21.32,25.0,52,0.0,24,105,1,41872.0,10,10,2011,4
3,0,1,1,22.14,25.76,49,0.0,29,115,1,41872.0,10,11,2011,4
3,0,1,1,22.96,26.515,49,6.0032,46,180,1,41872.0,10,12,2011,4
3,0,1,1,22.96,26.515,46,6.0032,33,158,1,41872.0,10,13,2011,4
3,0,1,1,23.78,27.275,43,6.0032,56,139,1,41872.0,10,14,2011,4
3,0,1,1,23.78,27.275,46,8.9981,62,157,1,41872.0,10,15,2011,4
3,0,1,1,23.78,27.275,49,12.998,51,272,1,41872.0,10,16,2011,4
3,0,1,1,22.96,26.515,52,8.9981,63,505,1,41872.0,10,17,2011,4
3,0,1,1,22.14,25.76,64,6.0032,59,479,1,41872.0,10,18,2011,4
3,0,1,1,21.32,25.0,59,7.0015,38,305,0,41872.0,10,19,2011,4
3,0,1,1,20.5,24.24,77,7.0015,29,231,0,41872.0,10,20,2011,4
3,0,1,1,18.86,22.725,88,6.0032,34,161,0,41872.0,10,21,2011,4
3,0,1,1,18.86,22.725,82,0.0,24,124,0,41872.0,10,22,2011,4
3,0,1,1,18.04,21.97,88,6.0032,18,81,0,41872.0,10,23,2011,4
3,0,1,1,18.04,21.97,88,0.0,19,48,0,41722.0,10,0,2011,5
3,0,1,1,18.04,21.97,88,0.0,3,25,0,41722.0,10,1,2011,5
3,0,1,1,17.22,21.21,88,0.0,0,5,0,41722.0,10,2,2011,5
3,0,1,1,16.4,20.455,87,0.0,1,9,0,41722.0,10,3,2011,5
3,0,1,1,16.4,20.455,87,7.0015,0,5,0,41722.0,10,4,2011,5
3,0,1,1,17.22,21.21,82,0.0,3,24,0,41722.0,10,5,2011,5
3,0,1,1,17.22,21.21,88,0.0,3,84,0,41722.0,10,6,2011,5
3,0,1,1,17.22,21.21,94,0.0,5,237,0,41722.0,10,7,2011,5
3,0,1,1,18.86,22.725,82,0.0,31,386,1,41722.0,10,8,2011,5
3,0,1,1,19.68,23.485,77,0.0,34,207,1,41722.0,10,9,2011,5
3,0,1,1,21.32,25.0,68,6.0032,48,126,1,41722.0,10,10,2011,5
3,0,1,1,22.96,26.515,63,0.0,80,150,1,41722.0,10,11,2011,5
3,0,1,1,24.6,31.06,53,0.0,61,174,1,41722.0,10,12,2011,5
3,0,1,1,24.6,31.06,46,0.0,95,210,1,41722.0,10,13,2011,5
3,0,1,1,25.42,31.06,50,0.0,77,179,1,41722.0,10,14,2011,5
3,0,1,1,27.06,31.06,41,0.0,68,202,1,41722.0,10,15,2011,5
3,0,1,1,26.24,31.06,44,0.0,73,346,1,41722.0,10,16,2011,5
3,0,1,1,24.6,31.06,56,16.9979,101,462,1,41722.0,10,17,2011,5
3,0,1,1,22.96,26.515,60,6.0032,94,371,1,41722.0,10,18,2011,5
3,0,1,1,22.96,26.515,52,0.0,51,243,0,41722.0,10,19,2011,5
3,0,1,1,22.14,25.76,49,0.0,30,167,0,41722.0,10,20,2011,5
3,0,1,1,20.5,24.24,68,0.0,22,144,0,41722.0,10,21,2011,5
3,0,1,1,20.5,24.24,68,0.0,27,119,0,41722.0,10,22,2011,5
3,0,1,1,20.5,24.24,63,0.0,23,113,0,41722.0,10,23,2011,5
3,0,0,1,19.68,23.485,72,0.0,17,72,0,41573.0,10,0,2011,6
3,0,0,1,18.86,22.725,82,0.0,14,51,0,41573.0,10,1,2011,6
3,0,0,1,18.86,22.725,82,0.0,4,41,0,41573.0,10,2,2011,6
3,0,0,1,18.04,21.97,88,0.0,4,16,0,41573.0,10,3,2011,6
3,0,0,1,17.22,21.21,94,8.9981,3,7,0,41573.0,10,4,2011,6
3,0,0,1,17.22,21.21,88,7.0015,1,7,0,41573.0,10,5,2011,6
3,0,0,1,17.22,21.21,94,0.0,6,16,0,41573.0,10,6,2011,6
3,0,0,1,17.22,21.21,94,6.0032,27,46,0,41573.0,10,7,2011,6
3,0,0,1,18.86,22.725,82,0.0,14,89,1,41573.0,10,8,2011,6
3,0,0,1,20.5,24.24,77,0.0,54,163,1,41573.0,10,9,2011,6
3,0,0,1,21.32,25.0,77,0.0,120,217,1,41573.0,10,10,2011,6
3,0,0,1,23.78,27.275,56,0.0,176,221,1,41573.0,10,11,2011,6
3,0,0,1,25.42,31.06,35,0.0,191,255,1,41573.0,10,12,2011,6
3,0,0,1,25.42,31.06,46,7.0015,256,229,1,41573.0,10,13,2011,6
3,0,0,1,25.42,31.06,50,6.0032,251,214,1,41573.0,10,14,2011,6
3,0,0,1,27.06,31.06,39,0.0,262,234,1,41573.0,10,15,2011,6
3,0,0,1,26.24,31.06,44,6.0032,221,230,1,41573.0,10,16,2011,6
3,0,0,1,25.42,31.06,50,8.9981,174,219,1,41573.0,10,17,2011,6
3,0,0,1,24.6,31.06,46,7.0015,135,224,1,41573.0,10,18,2011,6
3,0,0,1,22.14,25.76,68,8.9981,76,172,0,41573.0,10,19,2011,6
3,0,0,1,21.32,25.0,77,7.0015,78,124,0,41573.0,10,20,2011,6
3,0,0,1,21.32,25.0,77,0.0,54,133,0,41573.0,10,21,2011,6
3,0,0,1,20.5,24.24,77,0.0,45,104,0,41573.0,10,22,2011,6
3,0,0,1,19.68,23.485,88,0.0,52,90,0,41573.0,10,23,2011,6
3,0,0,1,18.86,22.725,88,6.0032,46,83,0,41424.0,10,0,2011,7
3,0,0,1,18.86,22.725,88,0.0,15,63,0,41424.0,10,1,2011,7
3,0,0,1,18.86,22.725,88,0.0,20,35,0,41424.0,10,2,2011,7
3,0,0,1,18.04,21.97,88,0.0,10,20,0,41424.0,10,3,2011,7
3,0,0,1,18.04,21.97,88,0.0,7,7,0,41424.0,10,4,2011,7
3,0,0,1,18.04,21.97,88,0.0,1,14,0,41424.0,10,5,2011,7
3,0,0,1,18.04,21.97,88,0.0,7,14,0,41424.0,10,6,2011,7
3,0,0,1,18.04,21.97,86,0.0,18,26,0,41424.0,10,7,2011,7
3,0,0,1,18.86,22.725,88,0.0,25,82,1,41424.0,10,8,2011,7
3,0,0,1,20.5,24.24,77,0.0,66,119,1,41424.0,10,9,2011,7
3,0,0,1,22.96,26.515,68,6.0032,155,210,1,41424.0,10,10,2011,7
3,0,0,1,25.42,31.06,53,6.0032,189,234,1,41424.0,10,11,2011,7
3,0,0,1,26.24,31.06,44,6.0032,212,243,1,41424.0,10,12,2011,7
3,0,0,1,27.06,31.06,44,6.0032,225,193,1,41424.0,10,13,2011,7
3,0,0,1,27.88,31.82,47,11.0014,272,228,1,41424.0,10,14,2011,7
3,0,0,1,27.88,31.82,51,11.0014,198,209,1,41424.0,10,15,2011,7
3,0,0,1,27.06,31.06,50,8.9981,223,247,1,41424.0,10,16,2011,7
3,0,0,1,25.42,30.305,61,7.0015,208,230,1,41424.0,10,17,2011,7
3,0,0,1,26.24,31.06,50,7.0015,186,228,1,41424.0,10,18,2011,7
3,0,0,1,22.96,26.515,73,6.0032,116,186,0,41424.0,10,19,2011,7
3,0,0,1,22.96,26.515,73,7.0015,59,134,0,41424.0,10,20,2011,7
3,0,0,1,22.14,25.76,83,7.0015,53,120,0,41424.0,10,21,2011,7
3,0,0,2,21.32,25.0,94,0.0,48,104,0,41424.0,10,22,2011,7
3,0,0,1,20.5,24.24,88,7.0015,38,85,0,41424.0,10,23,2011,7
3,1,0,1,20.5,24.24,94,0.0,11,42,0,41276.0,10,0,2011,1
3,1,0,1,19.68,23.485,88,0.0,4,30,0,41276.0,10,1,2011,1
3,1,0,1,19.68,23.485,88,0.0,4,15,0,41276.0,10,2,2011,1
3,1,0,1,18.86,22.725,88,0.0,2,9,0,41276.0,10,3,2011,1
3,1,0,1,18.86,22.725,94,0.0,2,4,0,41276.0,10,4,2011,1
3,1,0,1,18.86,22.725,94,0.0,2,19,0,41276.0,10,5,2011,1
3,1,0,1,18.04,21.97,94,0.0,5,39,0,41276.0,10,6,2011,1
3,1,0,1,18.86,22.725,88,0.0,12,102,0,41276.0,10,7,2011,1
3,1,0,1,21.32,25.0,83,0.0,27,227,1,41276.0,10,8,2011,1
3,1,0,1,22.14,25.76,77,0.0,58,161,1,41276.0,10,9,2011,1
3,1,0,1,22.96,26.515,73,11.0014,107,158,1,41276.0,10,10,2011,1
3,1,0,1,25.42,30.305,69,6.0032,139,183,1,41276.0,10,11,2011,1
3,1,0,2,28.7,32.575,48,6.0032,164,201,1,41276.0,10,12,2011,1
3,1,0,1,29.52,32.575,37,0.0,146,219,1,41276.0,10,13,2011,1
3,1,0,1,30.34,32.575,37,0.0,147,223,1,41276.0,10,14,2011,1
3,1,0,2,29.52,32.575,42,7.0015,130,254,1,41276.0,10,15,2011,1
3,1,0,2,28.7,31.82,45,6.0032,154,248,1,41276.0,10,16,2011,1
3,1,0,2,27.06,31.06,54,7.0015,125,334,1,41276.0,10,17,2011,1
3,1,0,2,26.24,31.06,53,0.0,108,365,1,41276.0,10,18,2011,1
3,1,0,2,23.78,27.275,78,6.0032,69,267,0,41276.0,10,19,2011,1
3,1,0,1,24.6,29.545,73,0.0,37,188,0,41276.0,10,20,2011,1
3,1,0,1,22.96,26.515,88,6.0032,27,148,0,41276.0,10,21,2011,1
3,1,0,1,22.96,26.515,88,6.0032,22,104,0,41276.0,10,22,2011,1
3,1,0,2,22.14,25.76,88,7.0015,12,63,0,41276.0,10,23,2011,1
3,0,1,2,22.14,25.76,88,0.0,14,16,0,41128.0,10,0,2011,2
3,0,1,2,21.32,25.0,94,6.0032,2,9,0,41128.0,10,1,2011,2
3,0,1,2,21.32,25.0,94,8.9981,1,4,0,41128.0,10,2,2011,2
3,0,1,2,21.32,25.0,88,7.0015,2,1,0,41128.0,10,3,2011,2
3,0,1,2,21.32,25.0,88,8.9981,0,5,0,41128.0,10,4,2011,2
3,0,1,2,21.32,25.0,88,0.0,0,20,0,41128.0,10,5,2011,2
3,0,1,1,21.32,25.0,83,6.0032,9,114,0,41128.0,10,6,2011,2
3,0,1,2,21.32,25.0,88,6.0032,19,333,0,41128.0,10,7,2011,2
3,0,1,2,22.96,26.515,83,7.0015,31,375,1,41128.0,10,8,2011,2
3,0,1,2,24.6,29.545,69,0.0,40,195,1,41128.0,10,9,2011,2
3,0,1,2,24.6,29.545,69,8.9981,38,111,1,41128.0,10,10,2011,2
3,0,1,2,24.6,29.545,73,11.0014,31,92,1,41128.0,10,11,2011,2
3,0,1,2,24.6,29.545,73,11.0014,51,130,1,41128.0,10,12,2011,2
3,0,1,2,24.6,29.545,73,12.998,42,138,1,41128.0,10,13,2011,2
3,0,1,3,24.6,29.545,73,7.0015,54,117,1,41128.0,10,14,2011,2
3,0,1,2,24.6,28.79,78,11.0014,36,139,1,41128.0,10,15,2011,2
3,0,1,2,24.6,29.545,73,11.0014,63,257,1,41128.0,10,16,2011,2
3,0,1,2,24.6,28.79,78,16.9979,70,534,1,41128.0,10,17,2011,2
3,0,1,2,24.6,28.79,78,15.0013,46,493,1,41128.0,10,18,2011,2
3,0,1,2,23.78,27.275,83,15.0013,33,285,0,41128.0,10,19,2011,2
3,0,1,2,23.78,27.275,83,15.0013,31,203,0,41128.0,10,20,2011,2
3,0,1,2,23.78,27.275,78,12.998,17,158,0,41128.0,10,21,2011,2
3,0,1,2,22.96,26.515,83,12.998,27,120,0,41128.0,10,22,2011,2
3,0,1,2,22.96,26.515,83,19.0012,10,47,0,41128.0,10,23,2011,2
3,0,1,2,22.96,26.515,83,8.9981,2,23,0,40980.0,10,0,2011,3
3,0,1,3,22.96,26.515,83,8.9981,2,8,0,40980.0,10,1,2011,3
3,0,1,2,22.96,26.515,83,19.0012,0,2,0,40980.0,10,2,2011,3
3,0,1,3,22.14,25.76,94,19.9995,0,2,0,40980.0,10,3,2011,3
3,0,1,3,22.14,25.76,94,26.0027,1,6,0,40980.0,10,4,2011,3
3,0,1,2,22.14,25.76,88,22.0028,0,22,0,40980.0,10,5,2011,3
3,0,1,2,22.14,25.76,88,16.9979,5,107,0,40980.0,10,6,2011,3
3,0,1,2,22.14,25.76,88,26.0027,15,244,0,40980.0,10,7,2011,3
3,0,1,2,22.14,25.76,88,26.0027,27,377,1,40980.0,10,8,2011,3
3,0,1,2,22.14,25.76,88,30.0026,14,183,1,40980.0,10,9,2011,3
3,0,1,2,22.14,25.76,88,26.0027,15,98,1,40980.0,10,10,2011,3
3,0,1,3,22.14,25.76,94,22.0028,18,102,1,40980.0,10,11,2011,3
3,0,1,3,22.14,25.76,88,22.0028,9,53,1,40980.0,10,12,2011,3
3,0,1,3,22.14,25.76,88,15.0013,25,76,1,40980.0,10,13,2011,3
3,0,1,3,22.14,25.76,94,19.0012,8,70,1,40980.0,10,14,2011,3
3,0,1,3,22.14,25.76,94,16.9979,3,42,1,40980.0,10,15,2011,3
3,0,1,2,22.96,26.515,88,15.0013,5,50,1,40980.0,10,16,2011,3
3,0,1,3,22.14,25.76,94,15.0013,16,235,1,40980.0,10,17,2011,3
3,0,1,3,22.14,25.76,94,8.9981,11,161,1,40980.0,10,18,2011,3
3,0,1,3,22.14,25.76,94,8.9981,7,102,0,40980.0,10,19,2011,3
3,0,1,3,22.14,25.76,94,7.0015,9,81,0,40980.0,10,20,2011,3
3,0,1,3,22.14,25.76,100,7.0015,9,74,0,40980.0,10,21,2011,3
3,0,1,3,22.14,25.76,94,6.0032,3,40,0,40980.0,10,22,2011,3
3,0,1,3,22.14,25.76,94,6.0032,13,41,0,40980.0,10,23,2011,3
3,0,1,2,22.14,25.76,94,8.9981,1,14,0,40833.0,10,0,2011,4
3,0,1,2,22.14,25.76,94,0.0,3,9,0,40833.0,10,1,2011,4
3,0,1,2,22.14,25.76,94,0.0,0,4,0,40833.0,10,2,2011,4
3,0,1,2,22.14,25.76,100,12.998,2,4,0,40833.0,10,3,2011,4
3,0,1,2,22.14,25.76,100,7.0015,2,5,0,40833.0,10,4,2011,4
3,0,1,2,22.14,25.76,100,7.0015,1,16,0,40833.0,10,5,2011,4
3,0,1,3,22.14,25.76,100,6.0032,1,51,0,40833.0,10,6,2011,4
3,0,1,3,22.14,25.76,100,8.9981,5,76,0,40833.0,10,7,2011,4
3,0,1,3,22.14,25.76,100,6.0032,10,199,1,40833.0,10,8,2011,4
3,0,1,3,22.96,26.515,100,7.0015,3,106,1,40833.0,10,9,2011,4
3,0,1,3,22.96,26.515,100,8.9981,16,53,1,40833.0,10,10,2011,4
3,0,1,2,25.42,28.79,83,0.0,8,76,1,40833.0,10,11,2011,4
3,0,1,2,25.42,28.03,88,0.0,10,95,1,40833.0,10,12,2011,4
3,0,1,2,26.24,28.79,83,11.0014,20,142,1,40833.0,10,13,2011,4
3,0,1,1,27.06,30.305,78,12.998,22,111,1,40833.0,10,14,2011,4
3,0,1,1,27.06,30.305,78,12.998,27,128,1,40833.0,10,15,2011,4
3,0,1,1,27.06,31.06,74,15.0013,36,240,1,40833.0,10,16,2011,4
3,0,1,3,25.42,28.79,83,16.9979,47,432,1,40833.0,10,17,2011,4
3,0,1,3,25.42,28.79,83,16.9979,20,248,1,40833.0,10,18,2011,4
3,0,1,2,25.42,28.79,83,11.0014,18,187,0,40833.0,10,19,2011,4
3,0,1,1,25.42,28.79,83,19.0012,15,166,0,40833.0,10,20,2011,4
3,0,1,1,25.42,28.79,83,12.998,8,115,0,40833.0,10,21,2011,4
3,0,1,1,25.42,28.79,83,12.998,13,101,0,40833.0,10,22,2011,4
3,0,1,2,23.78,27.275,88,12.998,2,45,0,40833.0,10,23,2011,4
3,0,1,1,23.78,27.275,94,6.0032,10,29,0,40685.0,10,0,2011,5
3,0,1,1,23.78,27.275,94,8.9981,8,16,0,40685.0,10,1,2011,5
3,0,1,1,22.96,26.515,94,11.0014,0,6,0,40685.0,10,2,2011,5
3,0,1,1,22.96,26.515,94,8.9981,1,6,0,40685.0,10,3,2011,5
3,0,1,1,22.96,26.515,94,12.998,0,8,0,40685.0,10,4,2011,5
3,0,1,2,22.96,26.515,94,11.0014,0,17,0,40685.0,10,5,2011,5
3,0,1,3,22.96,26.515,88,12.998,4,90,0,40685.0,10,6,2011,5
3,0,1,3,22.96,26.515,88,12.998,10,137,0,40685.0,10,7,2011,5
3,0,1,2,22.96,26.515,90,11.0014,23,186,1,40685.0,10,8,2011,5
3,0,1,2,22.96,26.515,94,15.0013,16,164,1,40685.0,10,9,2011,5
3,0,1,3,22.14,25.76,88,23.9994,17,108,1,40685.0,10,10,2011,5
3,0,1,3,21.32,25.0,88,11.0014,11,76,1,40685.0,10,11,2011,5
3,0,1,3,21.32,25.0,88,11.0014,13,62,1,40685.0,10,12,2011,5
3,0,1,1,22.96,26.515,73,23.9994,18,114,1,40685.0,10,13,2011,5
3,0,1,1,25.42,31.06,43,23.9994,37,119,1,40685.0,10,14,2011,5
3,0,1,1,25.42,31.06,43,19.0012,61,169,1,40685.0,10,15,2011,5
3,0,1,1,24.6,31.06,43,15.0013,80,264,1,40685.0,10,16,2011,5
3,0,1,1,23.78,27.275,46,27.9993,55,426,1,40685.0,10,17,2011,5
3,0,1,1,22.14,25.76,39,19.0012,62,361,1,40685.0,10,18,2011,5
3,0,1,1,22.14,25.76,39,22.0028,27,221,0,40685.0,10,19,2011,5
3,0,1,1,21.32,25.0,42,12.998,19,177,0,40685.0,10,20,2011,5
3,0,1,1,20.5,24.24,45,12.998,22,156,0,40685.0,10,21,2011,5
3,0,1,1,18.86,22.725,59,15.0013,20,123,0,40685.0,10,22,2011,5
3,0,1,1,18.86,22.725,59,11.0014,15,80,0,40685.0,10,23,2011,5
3,0,0,1,18.86,22.725,55,7.0015,18,88,0,40539.0,10,0,2011,6
3,0,0,1,18.86,22.725,55,16.9979,9,64,0,40539.0,10,1,2011,6
3,0,0,1,18.86,22.725,59,12.998,17,39,0,40539.0,10,2,2011,6
3,0,0,1,18.04,21.97,62,12.998,5,18,0,40539.0,10,3,2011,6
3,0,0,1,17.22,21.21,67,8.9981,0,6,0,40539.0,10,4,2011,6
3,0,0,1,17.22,21.21,71,11.0014,1,6,0,40539.0,10,5,2011,6
3,0,0,1,16.4,20.455,71,0.0,5,15,0,40539.0,10,6,2011,6
3,0,0,1,16.4,20.455,76,7.0015,17,40,0,40539.0,10,7,2011,6
3,0,0,1,18.86,22.725,59,19.0012,24,101,1,40539.0,10,8,2011,6
3,0,0,1,21.32,25.0,48,19.9995,50,157,1,40539.0,10,9,2011,6
3,0,0,1,22.14,25.76,45,30.0026,115,207,1,40539.0,10,10,2011,6
3,0,0,1,22.96,26.515,40,26.0027,153,221,1,40539.0,10,11,2011,6
3,0,0,1,23.78,27.275,35,36.9974,195,261,1,40539.0,10,12,2011,6
3,0,0,1,24.6,31.06,35,31.0009,171,223,1,40539.0,10,13,2011,6
3,0,0,1,24.6,31.06,33,31.0009,242,230,1,40539.0,10,14,2011,6
3,0,0,1,25.42,31.06,31,32.9975,166,211,1,40539.0,10,15,2011,6
3,0,0,1,25.42,31.06,29,26.0027,179,264,1,40539.0,10,16,2011,6
3,0,0,1,23.78,27.275,32,19.0012,177,264,1,40539.0,10,17,2011,6
3,0,0,1,22.14,25.76,39,12.998,121,251,1,40539.0,10,18,2011,6
3,0,0,1,20.5,24.24,51,8.9981,61,177,0,40539.0,10,19,2011,6
3,0,0,1,20.5,24.24,48,8.9981,42,137,0,40539.0,10,20,2011,6
3,0,0,1,20.5,24.24,42,15.0013,53,115,0,40539.0,10,21,2011,6
3,0,0,1,20.5,24.24,36,8.9981,45,121,0,40539.0,10,22,2011,6
3,0,0,1,19.68,23.485,41,11.0014,33,102,0,40539.0,10,23,2011,6
3,0,0,1,18.86,22.725,44,8.9981,22,85,0,40393.0,10,0,2011,7
3,0,0,1,18.04,21.97,47,8.9981,13,64,0,40393.0,10,1,2011,7
3,0,0,1,17.22,21.21,54,8.9981,13,52,0,40393.0,10,2,2011,7
3,0,0,1,17.22,21.21,54,8.9981,11,31,0,40393.0,10,3,2011,7
3,0,0,1,17.22,21.21,54,12.998,5,7,0,40393.0,10,4,2011,7
3,0,0,1,17.22,21.21,54,11.0014,1,6,0,40393.0,10,5,2011,7
3,0,0,1,15.58,19.695,66,11.0014,3,7,0,40393.0,10,6,2011,7
3,0,0,1,16.4,20.455,62,8.9981,9,39,0,40393.0,10,7,2011,7
3,0,0,1,18.04,21.97,62,12.998,28,71,1,40393.0,10,8,2011,7
3,0,0,1,20.5,24.24,45,15.0013,39,151,1,40393.0,10,9,2011,7
3,0,0,1,22.14,25.76,45,16.9979,121,226,1,40393.0,10,10,2011,7
3,0,0,1,22.96,26.515,35,19.0012,159,218,1,40393.0,10,11,2011,7
3,0,0,1,23.78,27.275,35,16.9979,167,277,1,40393.0,10,12,2011,7
3,0,0,1,24.6,31.06,35,19.9995,169,269,1,40393.0,10,13,2011,7
3,0,0,1,24.6,31.06,40,19.9995,204,258,1,40393.0,10,14,2011,7
3,0,0,1,25.42,31.06,35,26.0027,182,230,1,40393.0,10,15,2011,7
